Party Id,Security Balance,Currency Balance,CCF Exchange Factor
T2972,P102,P101,300,P101,P102,700
T2973,P104,P103,300,P103,P104,100
T2974,P104,P105,100,P105,P104,100
T2975,P105,P103,100,P103,P105,100
T2976,P106,P104,100,P104,P106,100
T2977,P107,P108,100,P108,P107,1400
T2978,P107,P106,200,P106,P107,300
T2979,P103,P108,300,P108,P103,600
T2980,P108,P107,300,P107,P108,700
T2981,P92,P98,100,P98,P92,100
T2982,P98,P104,100,P104,P98,100
T2983,P104,P93,100,P93,P104,100
T2984,P93,P96,100,P96,P93,100
T2985,P92,P91,300,P91,P92,100
T2986,P92,P93,100,P93,P92,100
T2987,P93,P91,100,P91,P93,100
T2988,P94,P92,100,P92,P94,100
T2989,P95,P96,100,P96,P95,1400
T2990,P95,P94,200,P94,P95,300
T2991,P91,P96,300,P96,P91,600
T2992,P96,P95,300,P95,P96,700
T2993,P98,P97,300,P97,P98,100
T2994,P98,P99,100,P99,P98,100
T2995,P99,P97,100,P97,P99,100
T2996,P100,P98,100,P98,P100,100
T2997,P101,P102,100,P102,P101,1400
T2998,P101,P100,200,P100,P101,300
T2999,P97,P102,300,P102,P97,600
T3000,P102,P101,300,P101,P102,700
T3001,P104,P103,300,P103,P104,100
T3002,P104,P105,100,P105,P104,100
T3003,P105,P103,100,P103,P105,100
T3004,P106,P104,100,P104,P106,100
T3005,P107,P108,100,P108,P107,1400
T3006,P107,P106,200,P106,P107,300
T3007,P103,P108,300,P108,P103,600
T3008,P108,P107,300,P107,P108,700
T3009,P92,P98,100,P98,P92,100
T3010,P98,P104,100,P104,P98,100
T3011,P104,P93,200,P93,P104,100
T3012,P104,P96,100,P96,P104,100
T3013,P92,P91,300,P91,P92,100
T3014,P92,P93,100,P93,P92,100
T3015,P93,P91,100,P91,P93,100
T3016,P94,P92,100,P92,P94,100
T3017,P95,P96,100,P96,P95,1400
T3018,P95,P94,200,P94,P95,300
T3019,P91,P96,300,P96,P91,600
T3020,P96,P95,300,P95,P96,700
T3021,P98,P97,300,P97,P98,100
T3022,P98,P99,100,P99,P98,100
T3023,P99,P97,100,P97,P99,100
T3024,P100,P98,100,P98,P100,100
T3025,P101,P102,100,P102,P101,1400
T3026,P101,P100,200,P100,P101,300
T3027,P97,P102,300,P102,P97,600
T3028,P102,P101,300,P101,P102,700
T3029,P104,P103,300,P103,P104,100
T3030,P104,P105,100,P105,P104,100
T3031,P105,P103,100,P103,P105,100
T3032,P106,P104,100,P104,P106,100
T3033,P107,P108,100,P108,P107,1400
T3034,P107,P106,200,P106,P107,300
T3035,P103,P108,300,P108,P103,600
T3036,P108,P107,300,P107,P108,700
T3037,P92,P98,100,P98,P92,100
T3038,P98,P104,100,P104,P98,100
T3039,P104,P93,100,P93,P104,100
T3040,P93,P96,100,P96,P93,100
T3041,P92,P91,300,P91,P92,100
T3042,P92,P93,100,P93,P92,100
T3043,P93,P91,100,P91,P93,100
T3044,P94,P92,100,P92,P94,100
T3045,P95,P96,100,P96,P95,1400
T3046,P95,P94,200,P94,P95,300
T3047,P91,P96,300,P96,P91,600
T3048,P96,P95,300,P95,P96,700
T3049,P98,P97,300,P97,P98,100
T3050,P98,P99,100,P99,P98,100
T3051,P99,P97,100,P97,P99,100
T3052,P100,P98,100,P98,P100,100
T3053,P101,P102,100,P102,P101,1400
T3054,P101,P100,200,P100,P101,300
T3055,P97,P102,300,P102,P97,600
T3056,P102,P101,300,P101,P102,700
T3057,P104,P103,300,P103,P104,100
T3058,P104,P105,100,P105,P104,100
T3059,P105,P103,100,P103,P105,100
T3060,P106,P104,100,P104,P106,100
T3061,P107,P108,100,P108,P107,1400
T3062,P107,P106,200,P106,P107,300
T3063,P103,P108,300,P108,P103,600
T3064,P108,P107,300,P107,P108,700
T3065,P92,P98,100,P98,P92,100
T3066,P98,P104,100,P104,P98,100
T3067,P104,P93,200,P93,P104,100
T3068,P104,P96,100,P96,P104,100
T3069,P92,P91,300,P91,P92,100
T3070,P92,P93,100,P93,P92,100
T3071,P93,P91,100,P91,P93,100
T3072,P94,P92,100,P92,P94,100
T3073,P95,P96,100,P96,P95,1400
T3074,P95,P94,200,P94,P95,300
T3075,P91,P96,300,P96,P91,600
T3076,P96,P95,300,P95,P96,700
T3077,P98,P97,300,P97,P98,100
T3078,P98,P99,100,P99,P98,100
T3079,P99,P97,100,P97,P99,100
T3080,P100,P98,100,P98,P100,100
T3081,P101,P102,100,P102,P101,1400
T3082,P101,P100,200,P100,P101,300
T3083,P97,P102,300,P102,P97,600
T3084,P102,P101,300,P101,P102,700
T3085,P104,P103,300,P103,P104,100
T3086,P104,P105,100,P105,P104,100
T3087,P105,P103,100,P103,P105,100
T3088,P106,P104,100,P104,P106,100
T3089,P107,P108,100,P108,P107,1400
T3090,P107,P106,200,P106,P107,300
T3091,P103,P108,300,P108,P103,600
T3092,P108,P107,300,P107,P108,700
T3093,P92,P98,100,P98,P92,100
T3094,P98,P104,100,P104,P98,100
T3095,P104,P93,100,P93,P104,100
T3096,P93,P96,100,P96,P93,100
T3097,P92,P91,300,P91,P92,100
T3098,P92,P93,100,P93,P92,100
T3099,P93,P91,100,P91,P93,100
T3100,P94,P92,100,P92,P94,100
T3101,P95,P96,100,P96,P95,1400
T3102,P95,P94,200,P94,P95,300
T3103,P91,P96,300,P96,P91,600
T3104,P96,P95,300,P95,P96,700
T3105,P98,P97,300,P97,P98,100
T3106,P98,P99,100,P99,P98,100
T3107,P99,P97,100,P97,P99,100
T3108,P100,P98,100,P98,P100,100
T3109,P101,P102,100,P102,P101,1400
T3110,P101,P100,200,P100,P101,300
T3111,P97,P102,300,P102,P97,600
T3112,P102,P101,300,P101,P102,700
T3113,P104,P103,300,P103,P104,100
T3114,P104,P105,100,P105,P104,100
T3115,P105,P103,100,P103,P105,100
T3116,P106,P104,100,P104,P106,100
T3117,P107,P108,100,P108,P107,1400
T3118,P107,P106,200,P106,P107,300
T3119,P103,P108,300,P108,P103,600
T3120,P108,P107,300,P107,P108,700
T3121,P92,P98,100,P98,P92,100
T3122,P98,P104,100,P104,P98,100
T3123,P104,P93,200,P93,P104,100
T3124,P104,P96,100,P96,P104,100
T3125,P92,P91,300,P91,P92,100
T3126,P92,P93,100,P93,P92,100
T3127,P93,P91,100,P91,P93,100
T3128,P94,P92,100,P92,P94,100
T3129,P95,P96,100,P96,P95,1400
T3130,P95,P94,200,P94,P95,300
T3131,P91,P96,300,P96,P91,600
T3132,P96,P95,300,P95,P96,700
T3133,P98,P97,300,P97,P98,100
T3134,P98,P99,100,P99,P98,100
T3135,P99,P97,100,P97,P99,100
T3136,P100,P98,100,P98,P100,100
T3137,P101,P102,100,P102,P101,1400
T3138,P101,P100,200,P100,P101,300
T3139,P97,P102,300,P102,P97,600
T3140,P102,P101,300,P101,P102,700
T3141,P104,P103,300,P103,P104,100
T3142,P104,P105,100,P105,P104,100
T3143,P105,P103,100,P103,P105,100
T3144,P106,P104,100,P104,P106,100
T3145,P107,P108,100,P108,P107,1400
T3146,P107,P106,200,P106,P107,300
T3147,P103,P108,300,P108,P103,600
T3148,P108,P107,300,P107,P108,700
T3149,P92,P98,100,P98,P92,100
T3150,P98,P104,100,P104,P98,100
T3151,P104,P93,100,P93,P104,100
T3152,P93,P96,100,P96,P93,100
T3153,P92,P91,300,P91,P92,100
T3154,P92,P93,100,P93,P92,100
T3155,P93,P91,100,P91,P93,100
T3156,P94,P92,100,P92,P94,100
T3157,P95,P96,100,P96,P95,1400
T3158,P95,P94,200,P94,P95,300
T3159,P91,P96,300,P96,P91,600
T3160,P96,P95,300,P95,P96,700
T3161,P98,P97,300,P97,P98,100
T3162,P98,P99,100,P99,P98,100
T3163,P99,P97,100,P97,P99,100
T3164,P100,P98,100,P98,P100,100
T3165,P101,P102,100,P102,P101,1400
T3166,P101,P100,200,P100,P101,300
T3167,P97,P102,300,P102,P97,600
T3168,P102,P101,300,P101,P102,700
T3169,P104,P103,300,P103,P104,100
T3170,P104,P105,100,P105,P104,100
T3171,P105,P103,100,P103,P105,100
T3172,P106,P104,100,P104,P106,100
T3173,P107,P108,100,P108,P107,1400
T3174,P107,P106,200,P106,P107,300
T3175,P103,P108,300,P108,P103,600
T3176,P108,P107,300,P107,P108,700
T3177,P92,P98,100,P98,P92,100
T3178,P98,P104,100,P104,P98,100
T3179,P104,P93,200,P93,P104,100
T3180,P104,P96,100,P96,P104,100
T3181,P92,P91,300,P91,P92,100
T3182,P92,P93,100,P93,P92,100
T3183,P93,P91,100,P91,P93,100
T3184,P94,P92,100,P92,P94,100
T3185,P95,P96,100,P96,P95,1400
T3186,P95,P94,200,P94,P95,300
T3187,P91,P96,300,P96,P91,600
T3188,P96,P95,300,P95,P96,700
T3189,P98,P97,300,P97,P98,100
T3190,P98,P99,100,P99,P98,100
T3191,P99,P97,100,P97,P99,100
T3192,P100,P98,100,P98,P100,100
T3193,P101,P102,100,P102,P101,1400
T3194,P101,P100,200,P100,P101,300
T3195,P97,P102,300,P102,P97,600
T3196,P102,P101,300,P101,P102,700
T3197,P104,P103,300,P103,P104,100
T3198,P104,P105,100,P105,P104,100
T3199,P105,P103,100,P103,P105,100
T3200,P106,P104,100,P104,P106,100
T3201,P107,P108,100,P108,P107,1400
T3202,P107,P106,200,P106,P107,300
T3203,P103,P108,300,P108,P103,600
T3204,P108,P107,300,P107,P108,700
T3205,P92,P98,100,P98,P92,100
T3206,P98,P104,100,P104,P98,100
T3207,P104,P93,100,P93,P104,100
T3208,P93,P96,100,P96,P93,100
T3209,P92,P91,300,P91,P92,100
T3210,P92,P93,100,P93,P92,100
T3211,P93,P91,100,P91,P93,100
T3212,P94,P92,100,P92,P94,100
T3213,P95,P96,100,P96,P95,1400
T3214,P95,P94,200,P94,P95,300
T3215,P91,P96,300,P96,P91,600
T3216,P96,P95,300,P95,P96,700
T3217,P98,P97,300,P97,P98,100
T3218,P98,P99,100,P99,P98,100
T3219,P99,P97,100,P97,P99,100
T3220,P100,P98,100,P98,P100,100
T3221,P101,P102,100,P102,P101,1400
T3222,P101,P100,200,P100,P101,300
T3223,P97,P102,300,P102,P97,600
T3224,P102,P101,300,P101,P102,700
T3225,P104,P103,300,P103,P104,100
T3226,P104,P105,100,P105,P104,100
T3227,P105,P103,100,P103,P105,100
T3228,P106,P104,100,P104,P106,100
T3229,P107,P108,100,P108,P107,1400
T3230,P107,P106,200,P106,P107,300
T3231,P103,P108,300,P108,P103,600
T3232,P108,P107,300,P107,P108,700
T3233,P92,P98,100,P98,P92,100
T3234,P98,P104,100,P104,P98,100
T3235,P104,P93,200,P93,P104,100
T3236,P104,P96,100,P96,P104,100
T3237,P92,P91,300,P91,P92,100
T3238,P92,P93,100,P93,P92,100
T3239,P93,P91,100,P91,P93,100
T3240,P94,P92,100,P92,P94,100
T3241,P95,P96,100,P96,P95,1400
T3242,P95,P94,200,P94,P95,300
T3243,P91,P96,300,P96,P91,600
T3244,P96,P95,300,P95,P96,700
T3245,P98,P97,300,P97,P98,100
T3246,P98,P99,100,P99,P98,100
T3247,P99,P97,100,P97,P99,100
T3248,P100,P98,100,P98,P100,100
T3249,P101,P102,100,P102,P101,1400
T3250,P101,P100,200,P100,P101,300
T3251,P97,P102,300,P102,P97,600
T3252,P102,P101,300,P101,P102,700
T3253,P104,P103,300,P103,P104,100
T3254,P104,P105,100,P105,P104,100
T3255,P105,P103,100,P103,P105,100
T3256,P106,P104,100,P104,P106,100
T3257,P107,P108,100,P108,P107,1400
T3258,P107,P106,200,P106,P107,300
T3259,P103,P108,300,P108,P103,600
T3260,P108,P107,300,P107,P108,700
T3261,P92,P98,100,P98,P92,100
T3262,P98,P104,100,P104,P98,100
T3263,P104,P93,100,P93,P104,100
T3264,P93,P96,100,P96,P93,100
T3265,P92,P91,300,P91,P92,100
T3266,P92,P93,100,P93,P92,100
T3267,P93,P91,100,P91,P93,100
T3268,P94,P92,100,P92,P94,100
T3269,P95,P96,100,P96,P95,1400
T3270,P95,P94,200,P94,P95,300
T3271,P91,P96,300,P96,P91,600
T3272,P96,P95,300,P95,P96,700
T3273,P98,P97,300,P97,P98,100
T3274,P98,P99,100,P99,P98,100
T3275,P99,P97,100,P97,P99,100
T3276,P100,P98,100,P98,P100,100
T3277,P101,P102,100,P102,P101,1400
T3278,P101,P100,200,P100,P101,300
T3279,P97,P102,300,P102,P97,600
T3280,P102,P101,300,P101,P102,700
T3281,P104,P103,300,P103,P104,100
T3282,P104,P105,100,P105,P104,100
T3283,P105,P103,100,P103,P105,100
T3284,P106,P104,100,P104,P106,100
T3285,P107,P108,100,P108,P107,1400
T3286,P107,P106,200,P106,P107,300
T3287,P103,P108,300,P108,P103,600
T3288,P108,P107,300,P107,P108,700
T3289,P92,P98,100,P98,P92,100
T3290,P98,P104,100,P104,P98,100
T3291,P104,P93,200,P93,P104,100
T3292,P104,P96,100,P96,P104,100
T3293,P92,P91,300,P91,P92,100
T3294,P92,P93,100,P93,P92,100
T3295,P93,P91,100,P91,P93,100
T3296,P94,P92,100,P92,P94,100
T3297,P95,P96,100,P96,P95,1400
T3298,P95,P94,200,P94,P95,300
T3299,P91,P96,300,P96,P91,600
T3300,P96,P95,300,P95,P96,700
T3301,P98,P97,300,P97,P98,100
T3302,P98,P99,100,P99,P98,100
T3303,P99,P97,100,P97,P99,100
T3304,P100,P98,100,P98,P100,100
T3305,P101,P102,100,P102,P101,1400
T3306,P101,P100,200,P100,P101,300
T3307,P97,P102,300,P102,P97,600
T3308,P102,P101,300,P101,P102,700
T3309,P104,P103,300,P103,P104,100
T3310,P104,P105,100,P105,P104,100
T3311,P105,P103,100,P103,P105,100
T3312,P106,P104,100,P104,P106,100
T3313,P107,P108,100,P108,P107,1400
T3314,P107,P106,200,P106,P107,300
T3315,P103,P108,300,P108,P103,600
T3316,P108,P107,300,P107,P108,700
T3317,P92,P98,100,P98,P92,100
T3318,P98,P104,100,P104,P98,100
T3319,P104,P93,100,P93,P104,100
T3320,P93,P96,100,P96,P93,100
T3321,P92,P91,300,P91,P92,100
T3322,P92,P93,100,P93,P92,100
T3323,P93,P91,100,P91,P93,100
T3324,P94,P92,100,P92,P94,100
T3325,P95,P96,100,P96,P95,1400
T3326,P95,P94,200,P94,P95,300
T3327,P91,P96,300,P96,P91,600
T3328,P96,P95,300,P95,P96,700
T3329,P98,P97,300,P97,P98,100
T3330,P98,P99,100,P99,P98,100
T3331,P99,P97,100,P97,P99,100
T3332,P100,P98,100,P98,P100,100
T3333,P101,P102,100,P102,P101,1400
T3334,P101,P100,200,P100,P101,300
T3335,P97,P102,300,P102,P97,600
T3336,P102,P101,300,P101,P102,700
T3337,P104,P103,300,P103,P104,100
T3338,P104,P105,100,P105,P104,100
T3339,P105,P103,100,P103,P105,100
T3340,P106,P104,100,P104,P106,100
T3341,P107,P108,100,P108,P107,1400
T3342,P107,P106,200,P106,P107,300
T3343,P103,P108,300,P108,P103,600
T3344,P108,P107,300,P107,P108,700
T3345,P92,P98,100,P98,P92,100
T3346,P98,P104,100,P104,P98,100
T3347,P104,P93,200,P93,P104,100
T3348,P104,P96,100,P96,P104,100
T3349,P92,P91,300,P91,P92,100
T3350,P92,P93,100,P93,P92,100
T3351,P93,P91,100,P91,P93,100
T3352,P94,P92,100,P92,P94,100
T3353,P95,P96,100,P96,P95,1400
T3354,P95,P94,200,P94,P95,300
T3355,P91,P96,300,P96,P91,600
T3356,P96,P95,300,P95,P96,700
T3357,P98,P97,300,P97,P98,100
T3358,P98,P99,100,P99,P98,100
T3359,P99,P97,100,P97,P99,100
T3360,P100,P98,100,P98,P100,100
T3361,P101,P102,100,P102,P101,1400
T3362,P101,P100,200,P100,P101,300
T3363,P97,P102,300,P102,P97,600
T3364,P102,P101,300,P101,P102,700
T3365,P104,P103,300,P103,P104,100
T3366,P104,P105,100,P105,P104,100
T3367,P105,P103,100,P103,P105,100
T3368,P106,P104,100,P104,P106,100
T3369,P107,P108,100,P108,P107,1400
T3370,P107,P106,200,P106,P107,300
T3371,P103,P108,300,P108,P103,600
T3372,P108,P107,300,P107,P108,700
T3373,P92,P98,100,P98,P92,100
T3374,P98,P104,100,P104,P98,100
T3375,P104,P93,100,P93,P104,100
T3376,P93,P96,100,P96,P93,100
T3377,P92,P91,300,P91,P92,100
T3378,P92,P93,100,P93,P92,100
T3379,P93,P91,100,P91,P93,100
T3380,P94,P92,100,P92,P94,100
T3381,P95,P96,100,P96,P95,1400
T3382,P95,P94,200,P94,P95,300
T3383,P91,P96,300,P96,P91,600
T3384,P96,P95,300,P95,P96,700
T3385,P98,P97,300,P97,P98,100
T3386,P98,P99,100,P99,P98,100
T3387,P99,P97,100,P97,P99,100
T3388,P100,P98,100,P98,P100,100
T3389,P101,P102,100,P102,P101,1400
T3390,P101,P100,200,P100,P101,300
T3391,P97,P102,300,P102,P97,600
T3392,P102,P101,300,P101,P102,700
T3393,P104,P103,300,P103,P104,100
T3394,P104,P105,100,P105,P104,100
T3395,P105,P103,100,P103,P105,100
T3396,P106,P104,100,P104,P106,100
T3397,P107,P108,100,P108,P107,1400
T3398,P107,P106,200,P106,P107,300
T3399,P103,P108,300,P108,P103,600
T3400,P108,P107,300,P107,P108,700
T3401,P92,P98,100,P98,P92,100
T3402,P98,P104,100,P104,P98,100
T3403,P104,P93,200,P93,P104,100
T3404,P104,P96,100,P96,P104,100
T3405,P92,P91,300,P91,P92,100
T3406,P92,P93,100,P93,P92,100
T3407,P93,P91,100,P91,P93,100
T3408,P94,P92,100,P92,P94,100
T3409,P95,P96,100,P96,P95,1400
T3410,P95,P94,200,P94,P95,300
T3411,P91,P96,300,P96,P91,600
T3412,P96,P95,300,P95,P96,700
T3413,P98,P97,300,P97,P98,100
T3414,P98,P99,100,P99,P98,100
T3415,P99,P97,100,P97,P99,100
T3416,P100,P98,100,P98,P100,100
T3417,P101,P102,100,P102,P101,1400
T3418,P101,P100,200,P100,P101,300
T3419,P97,P102,300,P102,P97,600
T3420,P102,P101,300,P101,P102,700
T3421,P104,P103,300,P103,P104,100
T3422,P104,P105,100,P105,P104,100
T3423,P105,P103,100,P103,P105,100
T3424,P106,P104,100,P104,P106,100
T3425,P107,P108,100,P108,P107,1400
T3426,P107,P106,200,P106,P107,300
T3427,P103,P108,300,P108,P103,600
T3428,P108,P107,300,P107,P108,700
T3429,P92,P98,100,P98,P92,100
T3430,P98,P104,100,P104,P98,100
T3431,P104,P93,100,P93,P104,100
T3432,P93,P96,100,P96,P93,100
T3433,P92,P91,300,P91,P92,100
T3434,P92,P93,100,P93,P92,100
T3435,P93,P91,100,P91,P93,100
T3436,P94,P92,100,P92,P94,100
T3437,P95,P96,100,P96,P95,1400
T3438,P95,P94,200,P94,P95,300
T3439,P91,P96,300,P96,P91,600
T3440,P96,P95,300,P95,P96,700
T3441,P98,P97,300,P97,P98,100
T3442,P98,P99,100,P99,P98,100
T3443,P99,P97,100,P97,P99,100
T3444,P100,P98,100,P98,P100,100
T3445,P101,P102,100,P102,P101,1400
T3446,P101,P100,200,P100,P101,300
T3447,P97,P102,300,P102,P97,600
T3448,P102,P101,300,P101,P102,700
T3449,P104,P103,300,P103,P104,100
T3450,P104,P105,100,P105,P104,100
T3451,P105,P103,100,P103,P105,100
T3452,P106,P104,100,P104,P106,100
T3453,P107,P108,100,P108,P107,1400
T3454,P107,P106,200,P106,P107,300
T3455,P103,P108,300,P108,P103,600
T3456,P108,P107,300,P107,P108,700
T3457,P92,P98,100,P98,P92,100
T3458,P98,P104,100,P104,P98,100
T3459,P104,P93,200,P93,P104,100
T3460,P104,P96,100,P96,P104,100
T3461,P110,P109,300,P109,P110,100
T3462,P110,P111,100,P111,P110,100
T3463,P111,P109,100,P109,P111,100
T3464,P112,P110,100,P110,P112,100
T3465,P113,P114,100,P114,P113,1400
T3466,P113,P112,200,P112,P113,300
T3467,P109,P114,300,P114,P109,600
T3468,P114,P113,300,P113,P114,700
T3469,P116,P115,300,P115,P116,100
T3470,P116,P117,100,P117,P116,100
T3471,P117,P115,100,P115,P117,100
T3472,P118,P116,100,P116,P118,100
T3473,P119,P120,100,P120,P119,1400
T3474,P119,P118,200,P118,P119,300
T3475,P115,P120,300,P120,P115,600
T3476,P120,P119,300,P119,P120,700
T3477,P122,P121,300,P121,P122,100
T3478,P122,P123,100,P123,P122,100
T3479,P123,P121,100,P121,P123,100
T3480,P124,P122,100,P122,P124,100
T3481,P125,P126,100,P126,P125,1400
T3482,P125,P124,200,P124,P125,300
T3483,P121,P126,300,P126,P121,600
T3484,P126,P125,300,P125,P126,700
T3485,P110,P116,100,P116,P110,100
T3486,P116,P122,100,P122,P116,100
T3487,P122,P111,100,P111,P122,100
T3488,P111,P114,100,P114,P111,100
T3489,P110,P109,300,P109,P110,100
T3490,P110,P111,100,P111,P110,100
T3491,P111,P109,100,P109,P111,100
T3492,P112,P110,100,P110,P112,100
T3493,P113,P114,100,P114,P113,1400
T3494,P113,P112,200,P112,P113,300
T3495,P109,P114,300,P114,P109,600
T3496,P114,P113,300,P113,P114,700
T3497,P116,P115,300,P115,P116,100
T3498,P116,P117,100,P117,P116,100
T3499,P117,P115,100,P115,P117,100
T3500,P118,P116,100,P116,P118,100
T3501,P119,P120,100,P120,P119,1400
T3502,P119,P118,200,P118,P119,300
T3503,P115,P120,300,P120,P115,600
T3504,P120,P119,300,P119,P120,700
T3505,P122,P121,300,P121,P122,100
T3506,P122,P123,100,P123,P122,100
T3507,P123,P121,100,P121,P123,100
T3508,P124,P122,100,P122,P124,100
T3509,P125,P126,100,P126,P125,1400
T3510,P125,P124,200,P124,P125,300
T3511,P121,P126,300,P126,P121,600
T3512,P126,P125,300,P125,P126,700
T3513,P110,P116,100,P116,P110,100
T3514,P116,P122,100,P122,P116,100
T3515,P122,P111,200,P111,P122,100
T3516,P122,P114,100,P114,P122,100
T3517,P110,P109,300,P109,P110,100
T3518,P110,P111,100,P111,P110,100
T3519,P111,P109,100,P109,P111,100
T3520,P112,P110,100,P110,P112,100
T3521,P113,P114,100,P114,P113,1400
T3522,P113,P112,200,P112,P113,300
T3523,P109,P114,300,P114,P109,600
T3524,P114,P113,300,P113,P114,700
T3525,P116,P115,300,P115,P116,100
T3526,P116,P117,100,P117,P116,100
T3527,P117,P115,100,P115,P117,100
T3528,P118,P116,100,P116,P118,100
T3529,P119,P120,100,P120,P119,1400
T3530,P119,P118,200,P118,P119,300
T3531,P115,P120,300,P120,P115,600
T3532,P120,P119,300,P119,P120,700
T3533,P122,P121,300,P121,P122,100
T3534,P122,P123,100,P123,P122,100
T3535,P123,P121,100,P121,P123,100
T3536,P124,P122,100,P122,P124,100
T3537,P125,P126,100,P126,P125,1400
T3538,P125,P124,200,P124,P125,300
T3539,P121,P126,300,P126,P121,600
T3540,P126,P125,300,P125,P126,700
T3541,P110,P116,100,P116,P110,100
T3542,P116,P122,100,P122,P116,100
T3543,P122,P111,100,P111,P122,100
T3544,P111,P114,100,P114,P111,100
T3545,P110,P109,300,P109,P110,100
T3546,P110,P111,100,P111,P110,100
T3547,P111,P109,100,P109,P111,100
T3548,P112,P110,100,P110,P112,100
T3549,P113,P114,100,P114,P113,1400
T3550,P113,P112,200,P112,P113,300
T3551,P109,P114,300,P114,P109,600
T3552,P114,P113,300,P113,P114,700
T3553,P116,P115,300,P115,P116,100
T3554,P116,P117,100,P117,P116,100
T3555,P117,P115,100,P115,P117,100
T3556,P118,P116,100,P116,P118,100
T3557,P119,P120,100,P120,P119,1400
T3558,P119,P118,200,P118,P119,300
T3559,P115,P120,300,P120,P115,600
T3560,P120,P119,300,P119,P120,700
T3561,P122,P121,300,P121,P122,100
T3562,P122,P123,100,P123,P122,100
T3563,P123,P121,100,P121,P123,100
T3564,P124,P122,100,P122,P124,100
T3565,P125,P126,100,P126,P125,1400
T3566,P125,P124,200,P124,P125,300
T3567,P121,P126,300,P126,P121,600
T3568,P126,P125,300,P125,P126,700
T3569,P110,P116,100,P116,P110,100
T3570,P116,P122,100,P122,P116,100
T3571,P122,P111,200,P111,P122,100
T3572,P122,P114,100,P114,P122,100
T3573,P110,P109,300,P109,P110,100
T3574,P110,P111,100,P111,P110,100
T3575,P111,P109,100,P109,P111,100
T3576,P112,P110,100,P110,P112,100
T3577,P113,P114,100,P114,P113,1400
T3578,P113,P112,200,P112,P113,300
T3579,P109,P114,300,P114,P109,600
T3580,P114,P113,300,P113,P114,700
T3581,P116,P115,300,P115,P116,100
T3582,P116,P117,100,P117,P116,100
T3583,P117,P115,100,P115,P117,100
T3584,P118,P116,100,P116,P118,100
T3585,P119,P120,100,P120,P119,1400
T3586,P119,P118,200,P118,P119,300
T3587,P115,P120,300,P120,P115,600
T3588,P120,P119,300,P119,P120,700
T3589,P122,P121,300,P121,P122,100
T3590,P122,P123,100,P123,P122,100
T3591,P123,P121,100,P121,P123,100
T3592,P124,P122,100,P122,P124,100
T3593,P125,P126,100,P126,P125,1400
T3594,P125,P124,200,P124,P125,300
T3595,P121,P126,300,P126,P121,600
T3596,P126,P125,300,P125,P126,700
T3597,P110,P116,100,P116,P110,100
T3598,P116,P122,100,P122,P116,100
T3599,P122,P111,100,P111,P122,100
T3600,P111,P114,100,P114,P111,100
T3601,P110,P109,300,P109,P110,100
T3602,P110,P111,100,P111,P110,100
T3603,P111,P109,100,P109,P111,100
T3604,P112,P110,100,P110,P112,100
T3605,P113,P114,100,P114,P113,1400
T3606,P113,P112,200,P112,P113,300
T3607,P109,P114,300,P114,P109,600
T3608,P114,P113,300,P113,P114,700
T3609,P116,P115,300,P115,P116,100
T3610,P116,P117,100,P117,P116,100
T3611,P117,P115,100,P115,P117,100
T3612,P118,P116,100,P116,P118,100
T3613,P119,P120,100,P120,P119,1400
T3614,P119,P118,200,P118,P119,300
T3615,P115,P120,300,P120,P115,600
T3616,P120,P119,300,P119,P120,700
T3617,P122,P121,300,P121,P122,100
T3618,P122,P123,100,P123,P122,100
T3619,P123,P121,100,P121,P123,100
T3620,P124,P122,100,P122,P124,100
T3621,P125,P126,100,P126,P125,1400
T3622,P125,P124,200,P124,P125,300
T3623,P121,P126,300,P126,P121,600
T3624,P126,P125,300,P125,P126,700
T3625,P110,P116,100,P116,P110,100
T3626,P116,P122,100,P122,P116,100
T3627,P122,P111,200,P111,P122,100
T3628,P122,P114,100,P114,P122,100
T3629,P110,P109,300,P109,P110,100
T3630,P110,P111,100,P111,P110,100
T3631,P111,P109,100,P109,P111,100
T3632,P112,P110,100,P110,P112,100
T3633,P113,P114,100,P114,P113,1400
T3634,P113,P112,200,P112,P113,300
T3635,P109,P114,300,P114,P109,600
T3636,P114,P113,300,P113,P114,700
T3637,P116,P115,300,P115,P116,100
T3638,P116,P117,100,P117,P116,100
T3639,P117,P115,100,P115,P117,100
T3640,P118,P116,100,P116,P118,100
T3641,P119,P120,100,P120,P119,1400
T3642,P119,P118,200,P118,P119,300
T3643,P115,P120,300,P120,P115,600
T3644,P120,P119,300,P119,P120,700
T3645,P122,P121,300,P121,P122,100
T3646,P122,P123,100,P123,P122,100
T3647,P123,P121,100,P121,P123,100
T3648,P124,P122,100,P122,P124,100
T3649,P125,P126,100,P126,P125,1400
T3650,P125,P124,200,P124,P125,300
T3651,P121,P126,300,P126,P121,600
T3652,P126,P125,300,P125,P126,700
T3653,P110,P116,100,P116,P110,100
T3654,P116,P122,100,P122,P116,100
T3655,P122,P111,100,P111,P122,100
T3656,P111,P114,100,P114,P111,100
T3657,P110,P109,300,P109,P110,100
T3658,P110,P111,100,P111,P110,100
T3659,P111,P109,100,P109,P111,100
T3660,P112,P110,100,P110,P112,100
T3661,P113,P114,100,P114,P113,1400
T3662,P113,P112,200,P112,P113,300
T3663,P109,P114,300,P114,P109,600
T3664,P114,P113,300,P113,P114,700
T3665,P116,P115,300,P115,P116,100
