Party Id,Security Balance,Currency Balance,CCF Exchange Factor
T22924,P705,P708,100,P708,P705,100
T22925,P704,P703,300,P703,P704,100
T22926,P704,P705,100,P705,P704,100
T22927,P705,P703,100,P703,P705,100
T22928,P706,P704,100,P704,P706,100
T22929,P707,P708,100,P708,P707,1400
T22930,P707,P706,200,P706,P707,300
T22931,P703,P708,300,P708,P703,600
T22932,P708,P707,300,P707,P708,700
T22933,P710,P709,300,P709,P710,100
T22934,P710,P711,100,P711,P710,100
T22935,P711,P709,100,P709,P711,100
T22936,P712,P710,100,P710,P712,100
T22937,P713,P714,100,P714,P713,1400
T22938,P713,P712,200,P712,P713,300
T22939,P709,P714,300,P714,P709,600
T22940,P714,P713,300,P713,P714,700
T22941,P716,P715,300,P715,P716,100
T22942,P716,P717,100,P717,P716,100
T22943,P717,P715,100,P715,P717,100
T22944,P718,P716,100,P716,P718,100
T22945,P719,P720,100,P720,P719,1400
T22946,P719,P718,200,P718,P719,300
T22947,P715,P720,300,P720,P715,600
T22948,P720,P719,300,P719,P720,700
T22949,P704,P710,100,P710,P704,100
T22950,P710,P716,100,P716,P710,100
T22951,P716,P705,200,P705,P716,100
T22952,P716,P708,100,P708,P716,100
T22953,P704,P703,300,P703,P704,100
T22954,P704,P705,100,P705,P704,100
T22955,P705,P703,100,P703,P705,100
T22956,P706,P704,100,P704,P706,100
T22957,P707,P708,100,P708,P707,1400
T22958,P707,P706,200,P706,P707,300
T22959,P703,P708,300,P708,P703,600
T22960,P708,P707,300,P707,P708,700
T22961,P710,P709,300,P709,P710,100
T22962,P710,P711,100,P711,P710,100
T22963,P711,P709,100,P709,P711,100
T22964,P712,P710,100,P710,P712,100
T22965,P713,P714,100,P714,P713,1400
T22966,P713,P712,200,P712,P713,300
T22967,P709,P714,300,P714,P709,600
T22968,P714,P713,300,P713,P714,700
T22969,P716,P715,300,P715,P716,100
T22970,P716,P717,100,P717,P716,100
T22971,P717,P715,100,P715,P717,100
T22972,P718,P716,100,P716,P718,100
T22973,P719,P720,100,P720,P719,1400
T22974,P719,P718,200,P718,P719,300
T22975,P715,P720,300,P720,P715,600
T22976,P720,P719,300,P719,P720,700
T22977,P704,P710,100,P710,P704,100
T22978,P710,P716,100,P716,P710,100
T22979,P716,P705,100,P705,P716,100
T22980,P705,P708,100,P708,P705,100
T22981,P704,P703,300,P703,P704,100
T22982,P704,P705,100,P705,P704,100
T22983,P705,P703,100,P703,P705,100
T22984,P706,P704,100,P704,P706,100
T22985,P707,P708,100,P708,P707,1400
T22986,P707,P706,200,P706,P707,300
T22987,P703,P708,300,P708,P703,600
T22988,P708,P707,300,P707,P708,700
T22989,P710,P709,300,P709,P710,100
T22990,P710,P711,100,P711,P710,100
T22991,P711,P709,100,P709,P711,100
T22992,P712,P710,100,P710,P712,100
T22993,P713,P714,100,P714,P713,1400
T22994,P713,P712,200,P712,P713,300
T22995,P709,P714,300,P714,P709,600
T22996,P714,P713,300,P713,P714,700
T22997,P716,P715,300,P715,P716,100
T22998,P716,P717,100,P717,P716,100
T22999,P717,P715,100,P715,P717,100
T23000,P718,P716,100,P716,P718,100
T23001,P719,P720,100,P720,P719,1400
T23002,P719,P718,200,P718,P719,300
T23003,P715,P720,300,P720,P715,600
T23004,P720,P719,300,P719,P720,700
T23005,P704,P710,100,P710,P704,100
T23006,P710,P716,100,P716,P710,100
T23007,P716,P705,200,P705,P716,100
T23008,P716,P708,100,P708,P716,100
T23009,P704,P703,300,P703,P704,100
T23010,P704,P705,100,P705,P704,100
T23011,P705,P703,100,P703,P705,100
T23012,P706,P704,100,P704,P706,100
T23013,P707,P708,100,P708,P707,1400
T23014,P707,P706,200,P706,P707,300
T23015,P703,P708,300,P708,P703,600
T23016,P708,P707,300,P707,P708,700
T23017,P710,P709,300,P709,P710,100
T23018,P710,P711,100,P711,P710,100
T23019,P711,P709,100,P709,P711,100
T23020,P712,P710,100,P710,P712,100
T23021,P713,P714,100,P714,P713,1400
T23022,P713,P712,200,P712,P713,300
T23023,P709,P714,300,P714,P709,600
T23024,P714,P713,300,P713,P714,700
T23025,P716,P715,300,P715,P716,100
T23026,P716,P717,100,P717,P716,100
T23027,P717,P715,100,P715,P717,100
T23028,P718,P716,100,P716,P718,100
T23029,P719,P720,100,P720,P719,1400
T23030,P719,P718,200,P718,P719,300
T23031,P715,P720,300,P720,P715,600
T23032,P720,P719,300,P719,P720,700
T23033,P704,P710,100,P710,P704,100
T23034,P710,P716,100,P716,P710,100
T23035,P716,P705,100,P705,P716,100
T23036,P705,P708,100,P708,P705,100
T23037,P704,P703,300,P703,P704,100
T23038,P704,P705,100,P705,P704,100
T23039,P705,P703,100,P703,P705,100
T23040,P706,P704,100,P704,P706,100
T23041,P707,P708,100,P708,P707,1400
T23042,P707,P706,200,P706,P707,300
T23043,P703,P708,300,P708,P703,600
T23044,P708,P707,300,P707,P708,700
T23045,P710,P709,300,P709,P710,100
T23046,P710,P711,100,P711,P710,100
T23047,P711,P709,100,P709,P711,100
T23048,P712,P710,100,P710,P712,100
T23049,P713,P714,100,P714,P713,1400
T23050,P713,P712,200,P712,P713,300
T23051,P709,P714,300,P714,P709,600
T23052,P714,P713,300,P713,P714,700
T23053,P716,P715,300,P715,P716,100
T23054,P716,P717,100,P717,P716,100
T23055,P717,P715,100,P715,P717,100
T23056,P718,P716,100,P716,P718,100
T23057,P719,P720,100,P720,P719,1400
T23058,P719,P718,200,P718,P719,300
T23059,P715,P720,300,P720,P715,600
T23060,P720,P719,300,P719,P720,700
T23061,P704,P710,100,P710,P704,100
T23062,P710,P716,100,P716,P710,100
T23063,P716,P705,200,P705,P716,100
T23064,P716,P708,100,P708,P716,100
T23065,P704,P703,300,P703,P704,100
T23066,P704,P705,100,P705,P704,100
T23067,P705,P703,100,P703,P705,100
T23068,P706,P704,100,P704,P706,100
T23069,P707,P708,100,P708,P707,1400
T23070,P707,P706,200,P706,P707,300
T23071,P703,P708,300,P708,P703,600
T23072,P708,P707,300,P707,P708,700
T23073,P710,P709,300,P709,P710,100
T23074,P710,P711,100,P711,P710,100
T23075,P711,P709,100,P709,P711,100
T23076,P712,P710,100,P710,P712,100
T23077,P713,P714,100,P714,P713,1400
T23078,P713,P712,200,P712,P713,300
T23079,P709,P714,300,P714,P709,600
T23080,P714,P713,300,P713,P714,700
T23081,P716,P715,300,P715,P716,100
T23082,P716,P717,100,P717,P716,100
T23083,P717,P715,100,P715,P717,100
T23084,P718,P716,100,P716,P718,100
T23085,P719,P720,100,P720,P719,1400
T23086,P719,P718,200,P718,P719,300
T23087,P715,P720,300,P720,P715,600
T23088,P720,P719,300,P719,P720,700
T23089,P704,P710,100,P710,P704,100
T23090,P710,P716,100,P716,P710,100
T23091,P716,P705,100,P705,P716,100
T23092,P705,P708,100,P708,P705,100
T23093,P704,P703,300,P703,P704,100
T23094,P704,P705,100,P705,P704,100
T23095,P705,P703,100,P703,P705,100
T23096,P706,P704,100,P704,P706,100
T23097,P707,P708,100,P708,P707,1400
T23098,P707,P706,200,P706,P707,300
T23099,P703,P708,300,P708,P703,600
T23100,P708,P707,300,P707,P708,700
T23101,P710,P709,300,P709,P710,100
T23102,P710,P711,100,P711,P710,100
T23103,P711,P709,100,P709,P711,100
T23104,P712,P710,100,P710,P712,100
T23105,P713,P714,100,P714,P713,1400
T23106,P713,P712,200,P712,P713,300
T23107,P709,P714,300,P714,P709,600
T23108,P714,P713,300,P713,P714,700
T23109,P716,P715,300,P715,P716,100
T23110,P716,P717,100,P717,P716,100
T23111,P717,P715,100,P715,P717,100
T23112,P718,P716,100,P716,P718,100
T23113,P719,P720,100,P720,P719,1400
T23114,P719,P718,200,P718,P719,300
T23115,P715,P720,300,P720,P715,600
T23116,P720,P719,300,P719,P720,700
T23117,P704,P710,100,P710,P704,100
T23118,P710,P716,100,P716,P710,100
T23119,P716,P705,200,P705,P716,100
T23120,P716,P708,100,P708,P716,100
T23121,P704,P703,300,P703,P704,100
T23122,P704,P705,100,P705,P704,100
T23123,P705,P703,100,P703,P705,100
T23124,P706,P704,100,P704,P706,100
T23125,P707,P708,100,P708,P707,1400
T23126,P707,P706,200,P706,P707,300
T23127,P703,P708,300,P708,P703,600
T23128,P708,P707,300,P707,P708,700
T23129,P710,P709,300,P709,P710,100
T23130,P710,P711,100,P711,P710,100
T23131,P711,P709,100,P709,P711,100
T23132,P712,P710,100,P710,P712,100
T23133,P713,P714,100,P714,P713,1400
T23134,P713,P712,200,P712,P713,300
T23135,P709,P714,300,P714,P709,600
T23136,P714,P713,300,P713,P714,700
T23137,P716,P715,300,P715,P716,100
T23138,P716,P717,100,P717,P716,100
T23139,P717,P715,100,P715,P717,100
T23140,P718,P716,100,P716,P718,100
T23141,P719,P720,100,P720,P719,1400
T23142,P719,P718,200,P718,P719,300
T23143,P715,P720,300,P720,P715,600
T23144,P720,P719,300,P719,P720,700
T23145,P704,P710,100,P710,P704,100
T23146,P710,P716,100,P716,P710,100
T23147,P716,P705,100,P705,P716,100
T23148,P705,P708,100,P708,P705,100
T23149,P704,P703,300,P703,P704,100
T23150,P704,P705,100,P705,P704,100
T23151,P705,P703,100,P703,P705,100
T23152,P706,P704,100,P704,P706,100
T23153,P707,P708,100,P708,P707,1400
T23154,P707,P706,200,P706,P707,300
T23155,P703,P708,300,P708,P703,600
T23156,P708,P707,300,P707,P708,700
T23157,P710,P709,300,P709,P710,100
T23158,P710,P711,100,P711,P710,100
T23159,P711,P709,100,P709,P711,100
T23160,P712,P710,100,P710,P712,100
T23161,P713,P714,100,P714,P713,1400
T23162,P713,P712,200,P712,P713,300
T23163,P709,P714,300,P714,P709,600
T23164,P714,P713,300,P713,P714,700
T23165,P716,P715,300,P715,P716,100
T23166,P716,P717,100,P717,P716,100
T23167,P717,P715,100,P715,P717,100
T23168,P718,P716,100,P716,P718,100
T23169,P719,P720,100,P720,P719,1400
T23170,P719,P718,200,P718,P719,300
T23171,P715,P720,300,P720,P715,600
T23172,P720,P719,300,P719,P720,700
T23173,P704,P710,100,P710,P704,100
T23174,P710,P716,100,P716,P710,100
T23175,P716,P705,200,P705,P716,100
T23176,P716,P708,100,P708,P716,100
T23177,P704,P703,300,P703,P704,100
T23178,P704,P705,100,P705,P704,100
T23179,P705,P703,100,P703,P705,100
T23180,P706,P704,100,P704,P706,100
T23181,P707,P708,100,P708,P707,1400
T23182,P707,P706,200,P706,P707,300
T23183,P703,P708,300,P708,P703,600
T23184,P708,P707,300,P707,P708,700
T23185,P710,P709,300,P709,P710,100
T23186,P710,P711,100,P711,P710,100
T23187,P711,P709,100,P709,P711,100
T23188,P712,P710,100,P710,P712,100
T23189,P713,P714,100,P714,P713,1400
T23190,P713,P712,200,P712,P713,300
T23191,P709,P714,300,P714,P709,600
T23192,P714,P713,300,P713,P714,700
T23193,P716,P715,300,P715,P716,100
T23194,P716,P717,100,P717,P716,100
T23195,P717,P715,100,P715,P717,100
T23196,P718,P716,100,P716,P718,100
T23197,P719,P720,100,P720,P719,1400
T23198,P719,P718,200,P718,P719,300
T23199,P715,P720,300,P720,P715,600
T23200,P720,P719,300,P719,P720,700
T23201,P704,P710,100,P710,P704,100
T23202,P710,P716,100,P716,P710,100
T23203,P716,P705,100,P705,P716,100
T23204,P705,P708,100,P708,P705,100
T23205,P704,P703,300,P703,P704,100
T23206,P704,P705,100,P705,P704,100
T23207,P705,P703,100,P703,P705,100
T23208,P706,P704,100,P704,P706,100
T23209,P707,P708,100,P708,P707,1400
T23210,P707,P706,200,P706,P707,300
T23211,P703,P708,300,P708,P703,600
T23212,P708,P707,300,P707,P708,700
T23213,P710,P709,300,P709,P710,100
T23214,P710,P711,100,P711,P710,100
T23215,P711,P709,100,P709,P711,100
T23216,P712,P710,100,P710,P712,100
T23217,P713,P714,100,P714,P713,1400
T23218,P713,P712,200,P712,P713,300
T23219,P709,P714,300,P714,P709,600
T23220,P714,P713,300,P713,P714,700
T23221,P716,P715,300,P715,P716,100
T23222,P716,P717,100,P717,P716,100
T23223,P717,P715,100,P715,P717,100
T23224,P718,P716,100,P716,P718,100
T23225,P719,P720,100,P720,P719,1400
T23226,P719,P718,200,P718,P719,300
T23227,P715,P720,300,P720,P715,600
T23228,P720,P719,300,P719,P720,700
T23229,P704,P710,100,P710,P704,100
T23230,P710,P716,100,P716,P710,100
T23231,P716,P705,200,P705,P716,100
T23232,P716,P708,100,P708,P716,100
T23233,P704,P703,300,P703,P704,100
T23234,P704,P705,100,P705,P704,100
T23235,P705,P703,100,P703,P705,100
T23236,P706,P704,100,P704,P706,100
T23237,P707,P708,100,P708,P707,1400
T23238,P707,P706,200,P706,P707,300
T23239,P703,P708,300,P708,P703,600
T23240,P708,P707,300,P707,P708,700
T23241,P710,P709,300,P709,P710,100
T23242,P710,P711,100,P711,P710,100
T23243,P711,P709,100,P709,P711,100
T23244,P712,P710,100,P710,P712,100
T23245,P713,P714,100,P714,P713,1400
T23246,P713,P712,200,P712,P713,300
T23247,P709,P714,300,P714,P709,600
T23248,P714,P713,300,P713,P714,700
T23249,P716,P715,300,P715,P716,100
T23250,P716,P717,100,P717,P716,100
T23251,P717,P715,100,P715,P717,100
T23252,P718,P716,100,P716,P718,100
T23253,P719,P720,100,P720,P719,1400
T23254,P719,P718,200,P718,P719,300
T23255,P715,P720,300,P720,P715,600
T23256,P720,P719,300,P719,P720,700
T23257,P704,P710,100,P710,P704,100
T23258,P710,P716,100,P716,P710,100
T23259,P716,P705,100,P705,P716,100
T23260,P705,P708,100,P708,P705,100
T23261,P704,P703,300,P703,P704,100
T23262,P704,P705,100,P705,P704,100
T23263,P705,P703,100,P703,P705,100
T23264,P706,P704,100,P704,P706,100
T23265,P707,P708,100,P708,P707,1400
T23266,P707,P706,200,P706,P707,300
T23267,P703,P708,300,P708,P703,600
T23268,P708,P707,300,P707,P708,700
T23269,P710,P709,300,P709,P710,100
T23270,P710,P711,100,P711,P710,100
T23271,P711,P709,100,P709,P711,100
T23272,P712,P710,100,P710,P712,100
T23273,P713,P714,100,P714,P713,1400
T23274,P713,P712,200,P712,P713,300
T23275,P709,P714,300,P714,P709,600
T23276,P714,P713,300,P713,P714,700
T23277,P716,P715,300,P715,P716,100
T23278,P716,P717,100,P717,P716,100
T23279,P717,P715,100,P715,P717,100
T23280,P718,P716,100,P716,P718,100
T23281,P719,P720,100,P720,P719,1400
T23282,P719,P718,200,P718,P719,300
T23283,P715,P720,300,P720,P715,600
T23284,P720,P719,300,P719,P720,700
T23285,P704,P710,100,P710,P704,100
T23286,P710,P716,100,P716,P710,100
T23287,P716,P705,200,P705,P716,100
T23288,P716,P708,100,P708,P716,100
T23289,P704,P703,300,P703,P704,100
T23290,P704,P705,100,P705,P704,100
T23291,P705,P703,100,P703,P705,100
T23292,P706,P704,100,P704,P706,100
T23293,P707,P708,100,P708,P707,1400
T23294,P707,P706,200,P706,P707,300
T23295,P703,P708,300,P708,P703,600
T23296,P708,P707,300,P707,P708,700
T23297,P710,P709,300,P709,P710,100
T23298,P710,P711,100,P711,P710,100
T23299,P711,P709,100,P709,P711,100
T23300,P712,P710,100,P710,P712,100
T23301,P713,P714,100,P714,P713,1400
T23302,P713,P712,200,P712,P713,300
T23303,P709,P714,300,P714,P709,600
T23304,P714,P713,300,P713,P714,700
T23305,P716,P715,300,P715,P716,100
T23306,P716,P717,100,P717,P716,100
T23307,P717,P715,100,P715,P717,100
T23308,P718,P716,100,P716,P718,100
T23309,P719,P720,100,P720,P719,1400
T23310,P719,P718,200,P718,P719,300
T23311,P715,P720,300,P720,P715,600
T23312,P720,P719,300,P719,P720,700
T23313,P704,P710,100,P710,P704,100
T23314,P710,P716,100,P716,P710,100
T23315,P716,P705,100,P705,P716,100
T23316,P705,P708,100,P708,P705,100
T23317,P704,P703,300,P703,P704,100
T23318,P704,P705,100,P705,P704,100
T23319,P705,P703,100,P703,P705,100
T23320,P706,P704,100,P704,P706,100
T23321,P707,P708,100,P708,P707,1400
T23322,P707,P706,200,P706,P707,300
T23323,P703,P708,300,P708,P703,600
T23324,P708,P707,300,P707,P708,700
T23325,P710,P709,300,P709,P710,100
T23326,P710,P711,100,P711,P710,100
T23327,P711,P709,100,P709,P711,100
T23328,P712,P710,100,P710,P712,100
T23329,P713,P714,100,P714,P713,1400
T23330,P713,P712,200,P712,P713,300
T23331,P709,P714,300,P714,P709,600
T23332,P714,P713,300,P713,P714,700
T23333,P716,P715,300,P715,P716,100
T23334,P716,P717,100,P717,P716,100
T23335,P717,P715,100,P715,P717,100
T23336,P718,P716,100,P716,P718,100
T23337,P719,P720,100,P720,P719,1400
T23338,P719,P718,200,P718,P719,300
T23339,P715,P720,300,P720,P715,600
T23340,P720,P719,300,P719,P720,700
T23341,P704,P710,100,P710,P704,100
T23342,P710,P716,100,P716,P710,100
T23343,P716,P705,200,P705,P716,100
T23344,P716,P708,100,P708,P716,100
T23345,P704,P703,300,P703,P704,100
T23346,P704,P705,100,P705,P704,100
T23347,P705,P703,100,P703,P705,100
T23348,P706,P704,100,P704,P706,100
T23349,P707,P708,100,P708,P707,1400
T23350,P707,P706,200,P706,P707,300
T23351,P703,P708,300,P708,P703,600
T23352,P708,P707,300,P707,P708,700
T23353,P710,P709,300,P709,P710,100
T23354,P710,P711,100,P711,P710,100
T23355,P711,P709,100,P709,P711,100
T23356,P712,P710,100,P710,P712,100
T23357,P713,P714,100,P714,P713,1400
T23358,P713,P712,200,P712,P713,300
T23359,P709,P714,300,P714,P709,600
T23360,P714,P713,300,P713,P714,700
T23361,P716,P715,300,P715,P716,100
T23362,P716,P717,100,P717,P716,100
T23363,P717,P715,100,P715,P717,100
T23364,P718,P716,100,P716,P718,100
T23365,P719,P720,100,P720,P719,1400
T23366,P719,P718,200,P718,P719,300
T23367,P715,P720,300,P720,P715,600
T23368,P720,P719,300,P719,P720,700
T23369,P704,P710,100,P710,P704,100
T23370,P710,P716,100,P716,P710,100
T23371,P716,P705,100,P705,P716,100
T23372,P705,P708,100,P708,P705,100
T23373,P704,P703,300,P703,P704,100
T23374,P704,P705,100,P705,P704,100
T23375,P705,P703,100,P703,P705,100
T23376,P706,P704,100,P704,P706,100
T23377,P707,P708,100,P708,P707,1400
T23378,P707,P706,200,P706,P707,300
T23379,P703,P708,300,P708,P703,600
T23380,P708,P707,300,P707,P708,700
T23381,P710,P709,300,P709,P710,100
T23382,P710,P711,100,P711,P710,100
T23383,P711,P709,100,P709,P711,100
T23384,P712,P710,100,P710,P712,100
T23385,P713,P714,100,P714,P713,1400
T23386,P713,P712,200,P712,P713,300
T23387,P709,P714,300,P714,P709,600
T23388,P714,P713,300,P713,P714,700
T23389,P716,P715,300,P715,P716,100
T23390,P716,P717,100,P717,P716,100
T23391,P717,P715,100,P715,P717,100
T23392,P718,P716,100,P716,P718,100
T23393,P719,P720,100,P720,P719,1400
T23394,P719,P718,200,P718,P719,300
T23395,P715,P720,300,P720,P715,600
T23396,P720,P719,300,P719,P720,700
T23397,P704,P710,100,P710,P704,100
T23398,P710,P716,100,P716,P710,100
T23399,P716,P705,200,P705,P716,100
T23400,P716,P708,100,P708,P716,100
T23401,P722,P721,300,P721,P722,100
T23402,P722,P723,100,P723,P722,100
T23403,P723,P721,100,P721,P723,100
T23404,P724,P722,100,P722,P724,100
T23405,P725,P726,100,P726,P725,1400
T23406,P725,P724,200,P724,P725,300
T23407,P721,P726,300,P726,P721,600
T23408,P726,P725,300,P725,P726,700
T23409,P728,P727,300,P727,P728,100
T23410,P728,P729,100,P729,P728,100
T23411,P729,P727,100,P727,P729,100
T23412,P730,P728,100,P728,P730,100
T23413,P731,P732,100,P732,P731,1400
T23414,P731,P730,200,P730,P731,300
T23415,P727,P732,300,P732,P727,600
T23416,P732,P731,300,P731,P732,700
T23417,P734,P733,300,P733,P734,100
T23418,P734,P735,100,P735,P734,100
T23419,P735,P733,100,P733,P735,100
T23420,P736,P734,100,P734,P736,100
T23421,P737,P738,100,P738,P737,1400
T23422,P737,P736,200,P736,P737,300
T23423,P733,P738,300,P738,P733,600
T23424,P738,P737,300,P737,P738,700
T23425,P722,P728,100,P728,P722,100
T23426,P728,P734,100,P734,P728,100
T23427,P734,P723,100,P723,P734,100
T23428,P723,P726,100,P726,P723,100
T23429,P722,P721,300,P721,P722,100
T23430,P722,P723,100,P723,P722,100
T23431,P723,P721,100,P721,P723,100
T23432,P724,P722,100,P722,P724,100
T23433,P725,P726,100,P726,P725,1400
T23434,P725,P724,200,P724,P725,300
T23435,P721,P726,300,P726,P721,600
T23436,P726,P725,300,P725,P726,700
T23437,P728,P727,300,P727,P728,100
T23438,P728,P729,100,P729,P728,100
T23439,P729,P727,100,P727,P729,100
T23440,P730,P728,100,P728,P730,100
T23441,P731,P732,100,P732,P731,1400
T23442,P731,P730,200,P730,P731,300
T23443,P727,P732,300,P732,P727,600
T23444,P732,P731,300,P731,P732,700
T23445,P734,P733,300,P733,P734,100
T23446,P734,P735,100,P735,P734,100
T23447,P735,P733,100,P733,P735,100
T23448,P736,P734,100,P734,P736,100
T23449,P737,P738,100,P738,P737,1400
T23450,P737,P736,200,P736,P737,300
T23451,P733,P738,300,P738,P733,600
T23452,P738,P737,300,P737,P738,700
T23453,P722,P728,100,P728,P722,100
T23454,P728,P734,100,P734,P728,100
T23455,P734,P723,200,P723,P734,100
T23456,P734,P726,100,P726,P734,100
T23457,P722,P721,300,P721,P722,100
T23458,P722,P723,100,P723,P722,100
T23459,P723,P721,100,P721,P723,100
T23460,P724,P722,100,P722,P724,100
T23461,P725,P726,100,P726,P725,1400
T23462,P725,P724,200,P724,P725,300
T23463,P721,P726,300,P726,P721,600
T23464,P726,P725,300,P725,P726,700
T23465,P728,P727,300,P727,P728,100
T23466,P728,P729,100,P729,P728,100
T23467,P729,P727,100,P727,P729,100
T23468,P730,P728,100,P728,P730,100
T23469,P731,P732,100,P732,P731,1400
T23470,P731,P730,200,P730,P731,300
T23471,P727,P732,300,P732,P727,600
T23472,P732,P731,300,P731,P732,700
T23473,P734,P733,300,P733,P734,100
T23474,P734,P735,100,P735,P734,100
T23475,P735,P733,100,P733,P735,100
T23476,P736,P734,100,P734,P736,100
T23477,P737,P738,100,P738,P737,1400
T23478,P737,P736,200,P736,P737,300
T23479,P733,P738,300,P738,P733,600
T23480,P738,P737,300,P737,P738,700
T23481,P722,P728,100,P728,P722,100
T23482,P728,P734,100,P734,P728,100
T23483,P734,P723,100,P723,P734,100
T23484,P723,P726,100,P726,P723,100
T23485,P722,P721,300,P721,P722,100
T23486,P722,P723,100,P723,P722,100
T23487,P723,P721,100,P721,P723,100
T23488,P724,P722,100,P722,P724,100
T23489,P725,P726,100,P726,P725,1400
T23490,P725,P724,200,P724,P725,300
T23491,P721,P726,300,P726,P721,600
T23492,P726,P725,300,P725,P726,700
T23493,P728,P727,300,P727,P728,100
T23494,P728,P729,100,P729,P728,100
T23495,P729,P727,100,P727,P729,100
T23496,P730,P728,100,P728,P730,100
T23497,P731,P732,100,P732,P731,1400
T23498,P731,P730,200,P730,P731,300
T23499,P727,P732,300,P732,P727,600
T23500,P732,P731,300,P731,P732,700
T23501,P734,P733,300,P733,P734,100
T23502,P734,P735,100,P735,P734,100
T23503,P735,P733,100,P733,P735,100
T23504,P736,P734,100,P734,P736,100
T23505,P737,P738,100,P738,P737,1400
T23506,P737,P736,200,P736,P737,300
T23507,P733,P738,300,P738,P733,600
T23508,P738,P737,300,P737,P738,700
T23509,P722,P728,100,P728,P722,100
T23510,P728,P734,100,P734,P728,100
T23511,P734,P723,200,P723,P734,100
T23512,P734,P726,100,P726,P734,100
T23513,P722,P721,300,P721,P722,100
T23514,P722,P723,100,P723,P722,100
T23515,P723,P721,100,P721,P723,100
T23516,P724,P722,100,P722,P724,100
T23517,P725,P726,100,P726,P725,1400
T23518,P725,P724,200,P724,P725,300
T23519,P721,P726,300,P726,P721,600
T23520,P726,P725,300,P725,P726,700
T23521,P728,P727,300,P727,P728,100
T23522,P728,P729,100,P729,P728,100
T23523,P729,P727,100,P727,P729,100
T23524,P730,P728,100,P728,P730,100
T23525,P731,P732,100,P732,P731,1400
T23526,P731,P730,200,P730,P731,300
T23527,P727,P732,300,P732,P727,600
T23528,P732,P731,300,P731,P732,700
T23529,P734,P733,300,P733,P734,100
T23530,P734,P735,100,P735,P734,100
T23531,P735,P733,100,P733,P735,100
T23532,P736,P734,100,P734,P736,100
T23533,P737,P738,100,P738,P737,1400
T23534,P737,P736,200,P736,P737,300
T23535,P733,P738,300,P738,P733,600
T23536,P738,P737,300,P737,P738,700
T23537,P722,P728,100,P728,P722,100
T23538,P728,P734,100,P734,P728,100
T23539,P734,P723,100,P723,P734,100
T23540,P723,P726,100,P726,P723,100
T23541,P722,P721,300,P721,P722,100
T23542,P722,P723,100,P723,P722,100
T23543,P723,P721,100,P721,P723,100
T23544,P724,P722,100,P722,P724,100
T23545,P725,P726,100,P726,P725,1400
T23546,P725,P724,200,P724,P725,300
T23547,P721,P726,300,P726,P721,600
T23548,P726,P725,300,P725,P726,700
T23549,P728,P727,300,P727,P728,100
T23550,P728,P729,100,P729,P728,100
T23551,P729,P727,100,P727,P729,100
T23552,P730,P728,100,P728,P730,100
T23553,P731,P732,100,P732,P731,1400
T23554,P731,P730,200,P730,P731,300
T23555,P727,P732,300,P732,P727,600
T23556,P732,P731,300,P731,P732,700
T23557,P734,P733,300,P733,P734,100
T23558,P734,P735,100,P735,P734,100
T23559,P735,P733,100,P733,P735,100
T23560,P736,P734,100,P734,P736,100
T23561,P737,P738,100,P738,P737,1400
T23562,P737,P736,200,P736,P737,300
T23563,P733,P738,300,P738,P733,600
T23564,P738,P737,300,P737,P738,700
T23565,P722,P728,100,P728,P722,100
T23566,P728,P734,100,P734,P728,100
T23567,P734,P723,200,P723,P734,100
T23568,P734,P726,100,P726,P734,100
T23569,P722,P721,300,P721,P722,100
T23570,P722,P723,100,P723,P722,100
T23571,P723,P721,100,P721,P723,100
T23572,P724,P722,100,P722,P724,100
T23573,P725,P726,100,P726,P725,1400
T23574,P725,P724,200,P724,P725,300
T23575,P721,P726,300,P726,P721,600
T23576,P726,P725,300,P725,P726,700
T23577,P728,P727,300,P727,P728,100
T23578,P728,P729,100,P729,P728,100
T23579,P729,P727,100,P727,P729,100
T23580,P730,P728,100,P728,P730,100
T23581,P731,P732,100,P732,P731,1400
T23582,P731,P730,200,P730,P731,300
T23583,P727,P732,300,P732,P727,600
T23584,P732,P731,300,P731,P732,700
T23585,P734,P733,300,P733,P734,100
T23586,P734,P735,100,P735,P734,100
T23587,P735,P733,100,P733,P735,100
T23588,P736,P734,100,P734,P736,100
T23589,P737,P738,100,P738,P737,1400
T23590,P737,P736,200,P736,P737,300
T23591,P733,P738,300,P738,P733,600
T23592,P738,P737,300,P737,P738,700
T23593,P722,P728,100,P728,P722,100
T23594,P728,P734,100,P734,P728,100
T23595,P734,P723,100,P723,P734,100
T23596,P723,P726,100,P726,P723,100
T23597,P722,P721,300,P721,P722,100
T23598,P722,P723,100,P723,P722,100
T23599,P723,P721,100,P721,P723,100
T23600,P724,P722,100,P722,P724,100
T23601,P725,P726,100,P726,P725,1400
T23602,P725,P724,200,P724,P725,300
T23603,P721,P726,300,P726,P721,600
T23604,P726,P725,300,P725,P726,700
T23605,P728,P727,300,P727,P728,100
T23606,P728,P729,100,P729,P728,100
T23607,P729,P727,100,P727,P729,100
T23608,P730,P728,100,P728,P730,100
T23609,P731,P732,100,P732,P731,1400
T23610,P731,P730,200,P730,P731,300
T23611,P727,P732,300,P732,P727,600
T23612,P732,P731,300,P731,P732,700
T23613,P734,P733,300,P733,P734,100
T23614,P734,P735,100,P735,P734,100
T23615,P735,P733,100,P733,P735,100
T23616,P736,P734,100,P734,P736,100
T23617,P737,P738,100,P738,P737,1400
